Attendee ID,Event Id,Attendee Record Type,Company Name,Company Type,Job Title,Amount,Country,Weeks Out (by Close Date),Prospect Type,Lead Type,Stage
0060J00000szyKz,7010J000001Fqtq,Delegates,Juno Therapeutics,Drug Developer,Executive Director,2051.24,United States,6,AtL,Direct web booking,Confirmed Delegate
0060J00000szui0,7010J000001Fqtq,Delegates,MasTherCell,Equipment & Service Providers,Head of Business Development & Marketing Manager Business Development,2887.24,Belgium,3,AtL,Brochure download,Confirmed Delegate
0060J00000szTZj,7010J000001Fqtq,Delegates,"Johnson & Johnson Services, Inc",Drug Developer,Senior Director & Head of Chimeric Antigen Receptor-T & Clinical Scientist,2369.98,Belgium,8,BtL,Sales research,Confirmed Delegate
0060J00000szToD,7010J000001Fqtq,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Administrative Assistant,2582.71,United States,4,AtL,Active enquiry,Confirmed Delegate
0060J00000szzgM,7010J000001Fqtq,Delegates,MPM Capital,Equipment & Service Providers,Managing Director - Operations,2051.24,United States,6,AtL,Allocated List,Confirmed Delegate
0060J00000szA0S,7010J000001Fqtq,Delegates,BPS Bioscience Inc,Equipment & Service Providers,President & Chief Executive Officer Biochemistry,760.00,United States,9,AtL,Brochure download,No Show
0060J00000szzgr,7010J000001Fqtq,Delegates,BioNTech Innovative Manufacturing Services GmbH,Equipment & Service Providers,Managing Director,728.99,Germany,6,AtL,Spex referral,Workshops Only
0060J00000szUio,7010J000001Fqtq,Delegates,"Johnson & Johnson Services, Inc",Drug Developer,"Associate Director, Clinical Scientist",1640.99,United States,8,AtL,Direct web booking,Confirmed Delegate
0060J00000toNmV,7010J000001Fqtq,Delegates,BioNTech Innovative Manufacturing Services GmbH,Equipment & Service Providers,Business Development Manager Business Development,728.99,Germany,6,AtL,Spex referral,Workshops Only
0060J00000tp3ix,7010J000001Fqtq,Delegates,FloDesign Sonics,Equipment & Service Providers,Support and Application Engineer,728.99,United States,5,AtL,Speaker referral,Workshops Only
0060J00000tp1k1,7010J000001Fqtq,Delegates,Genentech Inc,Drug Developer,Director - Business Development & Partnering,2127.24,United States,5,AtL,Brochure download,Confirmed Delegate
0060J00000tp3nx,7010J000001Fqtq,Delegates,Refuge Biotechnologies,Equipment & Service Providers,Senior Director - I/O Preclinical Dev & Immuno-Oncology,3026.21,United States,10,AtL,Speaker referral,Confirmed Delegate
0060J00000tp4B8,7010J000001Fqtq,Delegates,Canaan Partners,Financial Services,General Partner,2309.79,United States,5,AtL,Spex referral,Confirmed Delegate
0060J00000tp5TI,7010J000001Fqtq,Delegates,Sicaria Therapeutics,,Chief Executive Officer lalo@centurytx.com,3038.48,United States,5,AtL,Direct web booking,Confirmed Delegate
0060J00000tofRQ,7010J000001Fqtq,Delegates,Nexcelom Bioscience,Equipment & Service Providers,Global Strategic Account Leader,2887.24,United States,5,AtL,Active enquiry,Confirmed Delegate
0060J00000toXHd,7010J000001Fqtq,Delegates,"Johnson & Johnson Services, Inc",Drug Developer,Vice President - Hematology Franchise Commercial Leader Hematology Franchise Commercial,2248.99,United States,6,AtL,Direct web booking,Confirmed Delegate
0060J00000toXIq,7010J000001Fqtq,Delegates,Skyland Analytics,Healthcare Providers,Vice President - Sales,2811.24,United States,6,AtL,Brochure download,Confirmed Delegate
0060J00000toXK8,7010J000001Fqtq,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Director - Global Marketing & Chimeric Antigen Receptor -T Digital Cell Therapy Platform Lead,2051.24,United States,6,AtL,Direct web booking,Confirmed Delegate
0060J00000tpIjn,7010J000001Fqtq,Delegates,Senti Biosciences Inc.,Healthcare Providers,Associate Director,2666.23,United States,4,AtL,Production referral,Confirmed Delegate
0060J00000toRyr,7010J000001Fqtq,Delegates,Actinium Pharmaceuticals,Drug Developer,Chief Science & Technology Officer,2518.11,United States,6,AtL,Brochure download,Confirmed Delegate
0060J00000toS1C,7010J000001Fqtq,Delegates,Actinium Pharmaceuticals,Drug Developer,Chief Executive Officer & Chairman,2518.11,United States,6,AtL,Brochure download,Confirmed Delegate
0060J00000tpJQZ,7010J000001Fqtq,Delegates,Promega Corporation,Equipment & Service Providers,Senior Advisor - Corporate Account,1520.00,United States,4,AtL,Spex referral,Confirmed Delegate
0060J00000toVuf,7010J000001Fqtq,Delegates,Merck & Co,Drug Developer,"Director - Business Development, Licensing, Search, Evaluation & Infectious Diseases Beacon",3721.72,United States,6,AtL,Direct web booking,Confirmed Delegate
0060J00000toeWk,7010J000001Fqtq,Delegates,MaxCyte,Equipment & Service Providers,Vice President - Quality & Technical Operations,2977.99,United States,5,AtL,Spex referral,No Show
0060J00000tpERG,7010J000001Fqtq,Delegates,Fred Hutchinson Cancer Research Center (FHCRC),Research Institute,Director Of Early-stage Development Activities,2301.84,United States,27,AtL,Click through,No Show
0060J00000tpC8J,7010J000001Fqtq,Delegates,GE Healthcare,Equipment & Service Providers,Cell And Gene Therapy Business Development Manager,2309.79,United Kingdom,2,AtL,Spex referral,Confirmed Delegate
0060J00000tocLG,7010J000001Fqtq,Delegates,Versant Ventures,Bank,Partner,2811.24,United States,5,AtL,Click through,Confirmed Delegate
0060J00000toTxd,7010J000001Fqtq,Delegates,Magenta Therapeutics,Drug Developer,Director - Immunology,3721.72,United States,6,AtL,Direct web booking,Confirmed Delegate
0060J00000tpAWz,7010J000001Fqtq,Delegates,Weizmann Institute of Science,Research Institute,Immunology manager,3037.72,Israel,4,AtL,Direct web booking,Confirmed Delegate
0060J00000toXlA,7010J000001Fqtq,Delegates,FUJIFILM Irvine Scientific,Equipment & Service Providers,Director - Commercial Development,2248.99,United States,6,AtL,Active enquiry,Confirmed Delegate
0060J00000toYNT,7010J000001Fqtq,Delegates,IsoPlexis,Equipment & Service Providers,Senior Account Manager,2248.99,United States,6,AtL,Spex referral,Confirmed Delegate
0060J00000toYXZ,7010J000001Fqtq,Delegates,IsoPlexis,Equipment & Service Providers,Vice President,2248.99,United States,6,AtL,Spex referral,Confirmed Delegate
0060J00000tpWfN,7010J000001Fqtq,Delegates,Terumo BCT Europe N.V.,Equipment & Service Providers,Commercial Analyst,728.99,United Kingdom,3,AtL,Spex referral,Workshop Upgrade
0060J00000tq1f2,7010J000001Fqtq,Delegates,Bio-Rad Laboratories,Equipment & Service Providers,Sales Specialist,2309.79,United States,2,AtL,Spex referral,Confirmed Delegate
0060J00000tq0RL,7010J000001Fqtq,Delegates,TiGenix NV,Equipment & Service Providers,Director - Scientific & Allogeneic Program,2887.24,Spain,2,AtL,Direct web booking,Confirmed Delegate
0060J00000tpX4u,7010J000001Fqtq,Delegates,"Johnson & Johnson Services, Inc",Drug Developer,Senior Scientist,3038.18,United States,3,AtL,Web chat,Confirmed Delegate
0060J00000tq0T8,7010J000001Fqtq,Delegates,Eradigm Consulting,,Consultant,2887.24,United Kingdom,2,AtL,Click through,Confirmed Delegate
0060J00000tpPTL,7010J000001Fqtq,Delegates,Miltenyi Biotec,Drug Developer,Director - Medical & Clinical Department,3038.79,United States,3,AtL,Spex referral,Confirmed Delegate
0060J00000tpPTu,7010J000001Fqtq,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,"Senior Director - Healthcare Compliance, Chimeric Antigen Receptor T, Hematology & Oncology",1701.79,United States,3,AtL,Spex referral,Confirmed Delegate
0060J00000tpPVR,7010J000001Fqtq,Delegates,Miltenyi Biotec,Drug Developer,National Accounts Biopharma Partners,2309.79,United States,3,AtL,Spex referral,Confirmed Delegate
0060J00000tpz3u,7010J000001Fqtq,Delegates,Celgene Corporation Bristol Myers Squibb Co.,Drug Developer,Associate Director - Global Marketing,2127.24,United States,2,AtL,Direct web booking,Confirmed Delegate
0060J00000tpz5g,7010J000001Fqtq,Delegates,Abbvie,Drug Developer,Director - Manufacturing Program Management,3038.48,United States,2,AtL,Direct web booking,Confirmed Delegate
0060J00000tpzEE,7010J000001Fqtq,Delegates,Triumvira Immunologics Inc,Healthcare Providers,Chief Scientific Officer R&D,2127.24,United States,2,AtL,Direct web booking,Confirmed Delegate
0060J00000tpXS5,7010J000001Fqtq,Delegates,Longitude Capital,Bank,Founder & Managing Director,2127.24,United States,3,AtL,Direct web booking,Confirmed Delegate
0060J00000tpSM6,7010J000001Fqtq,Delegates,Malin Plc.,Equipment & Service Providers,Chief Executive Officer & Executive Director,2021.07,Ireland,3,AtL,Brochure download,One Day Conference
0060J00000tpSbf,7010J000001Fqtq,Delegates,Invetech Inc.,Equipment & Service Providers,Cell Therapy Manager,2887.24,United States,3,AtL,Direct web booking,Confirmed Delegate
0060J00000tpVhJ,7010J000001Fqtq,Delegates,Merck & Co,Drug Developer,Executive Director - Business Development & Licensing Clinical Pharmacology,3038.48,United States,3,AtL,Direct web booking,Confirmed Delegate
0060J00000tohyl,7010J000001Fqtq,Delegates,IsoPlexis,Equipment & Service Providers,Vice President - Sales,2309.79,United States,5,AtL,Spex referral,Confirmed Delegate
0060J00000tpMcL,7010J000001Fqtq,Delegates,Miltenyi Biotec,Drug Developer,Executive Vice President - Marketing,1336.38,United States,4,AtL,Spex referral,Workshop Upgrade
0060J00000tq0zA,7010J000001Fqtq,Delegates,Hypertrust Patient Data Care,Equipment & Service Providers,Managing Consultant,1520.00,Germany,2,AtL,Spex referral,Confirmed Delegate
0060J00000tpTjR,7010J000001Fqtq,Delegates,Celyad,Drug Developer,Global Head of Regulatory Affairs Regulatory Affairs,2127.24,United States,3,AtL,Active enquiry,Confirmed Delegate
0060J00000tpNe4,7010J000001Fqtq,Delegates,MedImmune,Drug Developer,Senior Scientist Oncology Research,3038.48,United States,4,AtL,Direct web booking,Confirmed Delegate
0060J00000tpWeo,7010J000001Fqtq,Delegates,Terumo BCT Europe N.V.,Equipment & Service Providers,General Manager - Cell Therapy,728.99,United States,3,AtL,Spex referral,Workshop Upgrade
0060J00000pZuyc,7010J000001Fqtq,Spex Opportunity,PHC Corporation of North America (PHCNA),Healthcare Providers,Executive Director - Global Business Development,18750.00,United States,42,-,Sales research,Confirmed Sponsor
0060J00000pJeBQ,7010J000001Fqtq,Spex Opportunity,MaxCyte,Equipment & Service Providers,Marketing Consultant,17100.00,United States,45,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeBf,7010J000001Fqtq,Spex Opportunity,IsoPlexis,Equipment & Service Providers,Chief Executive Officer & Co-Founder,12600.00,United States,45,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeD2,7010J000001Fqtq,Spex Opportunity,Miltenyi Biotec,Drug Developer,Executive Vice President - Marketing,19919.90,United States,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeDR,7010J000001Fqtq,Spex Opportunity,Accellix,Healthcare Providers,Chief Business Officer,16231.60,United States,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeDl,7010J000001Fqtq,Spex Opportunity,TrakCel,Equipment & Service Providers,Vice President - Sales & Account Management,7854.00,United Kingdom,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeDv,7010J000001Fqtq,Spex Opportunity,Cellero,Equipment & Service Providers,Chief Medical Officer,9086.00,United States,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeEA,7010J000001Fqtq,Spex Opportunity,"Blood Centers of America, Inc.",Healthcare Providers,Senior Director - Cell Therapies & Biologics,12936.00,United States,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeEU,7010J000001Fqtq,Spex Opportunity,Be The Match BioTherapies,Healthcare Providers,Business Development Director,17310.00,United States,46,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeEy,7010J000001Fqtq,Spex Opportunity,Körber Pharma Software,Software & Computer Services,Executive Vice President & General Manager - Sales & Marketing,9086.00,United States,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeFD,7010J000001Fqtq,Spex Opportunity,Vineti,Healthcare Providers,Senior Vice President - Business Development Sales,19096.00,United States,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeFc,7010J000001Fqtq,Spex Opportunity,Bio-Techne Corporation,Equipment & Service Providers,Vice President - Antibody Business Unit & Global Digital Marketing,18572.40,United States,49,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeFw,7010J000001Fqtq,Spex Opportunity,Terumo BCT Europe N.V.,Equipment & Service Providers,Global Trade Show & Management Professional,12166.00,United States,50,-,On-Site Rebook,Confirmed Sponsor
0060J00000pJeGB,7010J000001Fqtq,Spex Opportunity,ProMab Biotechnologies. Inc,Equipment & Service Providers,Chief Executive Officer,16786.00,United States,51,-,On-Site Rebook,Confirmed Sponsor
0060J00000pZfNe,7010J000001Fqtq,Spex Opportunity,Wilson Wolf Corporation,Equipment & Service Providers,Director - Technical Support,10125.00,United States,44,-,Sales research,Confirmed Sponsor
0060J00000pZfOI,7010J000001Fqtq,Spex Opportunity,Immatics GmbH,Drug Developer,Director & Head of Strategic Alliances,8400.00,Germany,28,-,Sales research,Confirmed Sponsor
0060J00000rW1Uy,7010J000001Fqtq,Spex Opportunity,BioNTech Innovative Manufacturing Services GmbH,Equipment & Service Providers,Business Development Manager Business Development,8260.00,Germany,29,-,Sales research,Confirmed Sponsor
0060J00000rW196,7010J000001Fqtq,Spex Opportunity,Bio-Rad Laboratories,Equipment & Service Providers,Director - Life Science Marketing & Digital Biology Group,7847.00,United States,30,-,Sales research,Confirmed Sponsor
0060J00000qNu5g,7010J000001Fqtq,Spex Opportunity,FUJIFILM Irvine Scientific,Equipment & Service Providers,"Cell, Gene Therapy & Marketing Manager Sales & Marketing",8232.87,United States,35,-,Sales research,Confirmed Sponsor
0060J00000qPCrC,7010J000001Fqtq,Spex Opportunity,Thermo Fisher Scientific Inc.,Equipment & Service Providers,Marketing,13320.00,United States,31,-,Sales research,Confirmed Sponsor
0060J00000qPJVT,7010J000001Fqtq,Spex Opportunity,ICON plc,Equipment & Service Providers,Marketing Marketing,15847.20,,19,-,Sales research,Confirmed Sponsor
0060J00000rmQKZ,7010J000001Fqtq,Spex Opportunity,BioSpherix,Manufacturing,Chief Executive Officer,7540.20,United States,19,-,Sales research,Confirmed Sponsor
0060J00000sBp22,7010J000001Fqtq,Spex Opportunity,Miltenyi Biotec,Drug Developer,Clinical & Marketing Manager Marketing,25559.99,United States,19,-,Sales research,Confirmed Sponsor
0060J00000sBp4Y,7010J000001Fqtq,Spex Opportunity,Bio-G,Drug Developer,"Director, Strategic Partnerships",8071.20,United States,7,-,Brochure download,Confirmed Sponsor
0060J00000sxDtq,7010J000001Fqtq,Sponsor Place,Minaris Regenerative Medicine,Equipment & Service Providers,Marketing Manager,,United States,14,BtL,,Confirmed Sponsor Place
0060J00000swkCB,7010J000001Fqtq,Delegates,BiStro Biotech Consulting,,President & Owner,3320.04,United States,14,AtL,Brochure download,No Show
0060J00000swuRm,7010J000001Fqtq,Sponsor Place,ProMab Biotechnologies. Inc,Equipment & Service Providers,Scientist,,United States,15,BtL,,Confirmed Sponsor Place
0060J00000swues,7010J000001Fqtq,Sponsor Place,Immatics GmbH,Drug Developer,Director & Head of Strategic Alliances,,Germany,15,BtL,,Confirmed Sponsor Place
0060J00000swuhN,7010J000001Fqtq,Sponsor Place,PHC Corporation of North America (PHCNA),Healthcare Providers,Regional Director,,United States,15,BtL,,Confirmed Sponsor Place
0060J00000sxbH5,7010J000001Fqtq,Delegates,"Takara Bio USA, Inc",Equipment & Service Providers,General Manager,2734.63,Japan,2,AtL,Brochure download,Confirmed Delegate
0060J00000swrgR,7010J000001Fqtq,Spex Opportunity,"PeproTech, Inc",Equipment & Service Providers,Member Board Of Directors & Vice President - Sales & Business Development,8614.00,United States,14,-,Sales research,Confirmed Sponsor
0060J00000swuRN,7010J000001Fqtq,Sponsor Place,ProMab Biotechnologies. Inc,Equipment & Service Providers,Chief Executive Officer,,United States,15,BtL,,Confirmed Sponsor Place
0060J00000symKY,7010J000001Fqtq,Sponsor Place,"PeproTech, Inc",Equipment & Service Providers,Senior Manager - Sales,,United States,10,BtL,,Confirmed Sponsor Place
0060J00000syKXH,7010J000001Fqtq,Spex Opportunity,"BioLife Solutions, Inc.",Equipment & Service Providers,Marketing Manager,7965.00,United States,11,-,Sales research,Confirmed Sponsor
0060J00000sym0R,7010J000001Fqtq,Sponsor Place,QuickSTAT,Equipment & Service Providers,Vice President - Clinical Trial Logistics,,United States,10,BtL,,Confirmed Sponsor Place
0060J00000sym0q,7010J000001Fqtq,Sponsor Place,Quick - Specialized Healthcare Logistics,Supply Chain,Senior Manager - National Account,,United States,10,BtL,,Confirmed Sponsor Place
